"usageclass","checkouttype","materialtype","checkoutyear","checkoutmonth","checkouts","title","creator","subjects","publisher","publicationyear"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","The Sweet Far Thing: The Gemma Doyle Trilogy, Book 3 (unabridged) (Unabridged)","Libba Bray","Fantasy, Historical Fiction, Young Adult Fiction","Books on Tape","2007"
"Digital","OverDrive","EBOOK","2020","5","7","Pinkie Promise: I Can Read Level 1","Victoria Kann","Beginning Reader, Humor (Fiction), Juvenile Fiction","HarperCollins Publishers Inc.","2015"
"Digital","OverDrive","EBOOK","2020","5","3","Sleeping Beauty","Phillip Margolin","Fiction, Thriller","HarperCollins Publishers Inc.","2011"
"Digital","OverDrive","EBOOK","2020","5","11","The Blade Itself: First Law Series, Book 1","Joe Abercrombie","Fantasy, Fiction","Hachette Digital, Inc.","2015"
"Digital","OverDrive","EBOOK","2020","5","1","The Chateau","William Maxwell","Fiction, Historical Fiction, Humor (Fiction), Mystery","Random House, Inc.","2012"
"Digital","OverDrive","EBOOK","2020","5","1","Double Trouble in Walla Walla","Andrew Clements","Juvenile Fiction","childrensElibrary","2005"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","The Berenstain Bears at the Aquarium (Unabridged)","Jan Berenstain","Beginning Reader, Juvenile Fiction","HarperCollins Publishers Inc.","2012"
"Digital","OverDrive","EBOOK","2020","5","9","A Bend in the Stars","Rachel Barenbaum","Fiction, Historical Fiction, Literature","Hachette Digital, Inc.","2019"
"Digital","OverDrive","EBOOK","2020","5","3","Christmas Crumble: An Agatha Raisin Mystery","M. C. Beaton","Fiction, Humor (Fiction), Mystery","Macmillan Publishers","2013"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Backflash: Parker Series, Book 18 (unabridged) (Unabridged)","Donald E. Westlake","Fiction, Mystery","Blackstone Audio, Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","2","Shining: Als Buch und Film ein Welterfolg","Stephen King","Fiction, Horror","readbox publishing GmbH","2018"
"Digital","OverDrive","AUDIOBOOK","2020","5","10","The Hot Zone (Unabridged)","Richard Preston","Health & Fitness, Nonfiction, Science","Simon & Schuster - Audiobooks","2019"
"Digital","OverDrive","EBOOK","2020","5","1","Cræft: An Inquiry Into the Origins and True Meaning of Traditional Crafts","Alexander Langlands","Crafts, History, Nonfiction, Sociology","W. W. Norton & Company","2018"
"Digital","OverDrive","AUDIOBOOK","2020","5","15","Journey of the Pharaohs: NUMA Files, Book 17 (unabridged) (Unabridged)","Clive Cussler","Fiction, Suspense, Thriller","Books on Tape","2020"
"Digital","OverDrive","AUDIOBOOK","2020","5","6","Mostly Harmless: The Hitchhiker's Guide to the Galaxy Series, Book 5 (unabridged) (Unabridged)","Douglas Adams","Fiction, Science Fiction","Books on Tape","2006"
"Digital","OverDrive","EBOOK","2020","5","4","Sex Positions You Never Thought Possible: The Creators of the Liberator Wedge Show You the Secrets of Angles and Inclinations for the Deepest,","The Editors of Liberator","Health & Fitness, Nonfiction, Self-Improvement","Quarto Publishing Group USA","2012"
"Digital","OverDrive","EBOOK","2020","5","1","What We Keep: 150 People Share the One Object that Brings Them Joy, Magic, and Meaning","Bill Shapiro","Antiques, Art, Nonfiction, Photography","Hachette Digital, Inc.","2018"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Money for Nothing: One Man's Journey through the Dark Side of Lottery Millions (unabridged) (Unabridged)","Edward Ugel","Biography & Autobiography, Nonfiction","Blackstone Audio, Inc.","2009"
"Digital","OverDrive","EBOOK","2020","5","1","Patrick Leigh Fermor: A Life in Letters","Patrick Leigh Fermor","Biography & Autobiography, Literary Criticism, Nonfiction","Random House, Inc.","2017"
"Digital","OverDrive","AUDIOBOOK","2020","5","4","The Hormone Fix: Burn Fat Naturally, Boost Energy, Sleep Better, and Stop Hot Flashes, the Keto-Green Way (unabridged) (Unabridged)","Anna Cabeca, DO, OBGYN, FACOG","Health & Fitness, Nonfiction","Tantor Media, Inc","2019"
"Digital","OverDrive","EBOOK","2020","5","1","Heart Solution for Women: A Proven Program to Prevent and Reverse Heart Disease","Mark Menolascino, M.D.","Health & Fitness, Medical, Nonfiction","HarperCollins Publishers Inc.","2019"
"Digital","OverDrive","EBOOK","2020","5","1","The Book That Matters Most: A Novel","Ann Hood","Fiction, Literature","W. W. Norton & Company","2016"
"Digital","OverDrive","EBOOK","2020","5","1","Paper Covers Rock","Jenny Hubbard","Young Adult Fiction, Young Adult Literature","Random House, Inc.","2011"
"Digital","OverDrive","EBOOK","2020","5","1","Hello, World! Solar System","Jill McDonald","Juvenile Nonfiction, Nature, Reference, Science","Random House, Inc.","2016"
"Digital","OverDrive","EBOOK","2020","5","1","Gastrophysics: The New Science of Eating","Charles Spence","Cooking & Food, Engineering, Nonfiction, Technology","Penguin Group (USA), Inc.","2017"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Up Till Now: The Autobiography (unabridged) (Unabridged)","William Shatner","Biography & Autobiography, Nonfiction, Performing Arts","Macmillan Audio","2008"
"Digital","OverDrive","EBOOK","2020","5","2","The Day of Battle: The War in Sicily and Italy, 1943-1944: The Liberation Trilogy, Book 2","Rick Atkinson","History, Military, Nonfiction","Macmillan Publishers","2013"
"Digital","OverDrive","EBOOK","2020","5","1","A Mother's Lie","Sarah Zettel","Fiction, Literature, Thriller","Hachette Digital, Inc.","2020"
"Digital","OverDrive","EBOOK","2020","5","3","Pig-Piggy-Pigs","Bonnie Bader","Beginning Reader, Juvenile Nonfiction, Language Arts, Nature","Penguin Group (USA), Inc.","2016"
"Digital","OverDrive","AUDIOBOOK","2020","5","11","The Tale Teller (Unabridged)","Anne Hillerman","Fiction, Literature, Mystery","HarperCollins Publishers Inc.","2019"
"Digital","OverDrive","AUDIOBOOK","2020","5","6","Death at the Bar: Roderick Alleyn Series, Book 9 (unabridged) (Unabridged)","Ngaio Marsh","Fiction, Mystery, Suspense","Blackstone Audio, Inc.","2005"
"Digital","OverDrive","EBOOK","2020","5","1","Make A Difference","Sarah Dillard","Juvenile Fiction, Juvenile Literature","Random House, Inc.","2016"
"Digital","OverDrive","EBOOK","2020","5","3","The Walking Dead (2003), Volume 16: A Larger World","Robert Kirkman","Comic and Graphic Books, Fiction","Image Comics","2015"
"Digital","OverDrive","EBOOK","2020","5","1","Chicken Soup for the Single Parent's Soul: Stories of Hope, Healing and Humor","Jack Canfield","Nonfiction, Self-Improvement","Simon & Schuster, Inc.","2012"
"Digital","OverDrive","EBOOK","2020","5","1","Murder on the QE2: Murder, She Wrote Series, Book 9","Jessica Fletcher","Fiction, Mystery","Penguin Group (USA), Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","3","First Bite: How We Learn to Eat","Bee Wilson","Cooking & Food, Health & Fitness, History, Nonfiction","Hachette Digital, Inc.","2015"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Buscando a Alaska (Unabridged)","John Green","Romance, Young Adult Fiction","Penguin Random House Grupo Editorial, S.A.U.","2017"
"Digital","OverDrive","EBOOK","2020","5","1","The Monk Who Vanished: Sister Fidelma Series, Book 7","Peter Tremayne","Fiction, Historical Fiction, Mystery","Macmillan Publishers","2013"
"Digital","OverDrive","EBOOK","2020","5","1","Lost Boy, Lost Girl: Escaping Civil War in Sudan","John Bul Dau","Biography & Autobiography, Young Adult Nonfiction","Random House, Inc.","2010"
"Digital","OverDrive","EBOOK","2020","5","2","Granada: A Pomegranate in the Hand of God","Steven Nightingale","History, Nonfiction, Travel","Open Road Integrated Media","2015"
"Digital","OverDrive","EBOOK","2020","5","4","The Resilience Imperative: Cooperative Transitions to a Steady-state Economy","Michael Lewis","Business, Nonfiction, Politics","Lightning Source Inc","2012"
"Digital","OverDrive","EBOOK","2020","5","1","The Seance","John Harwood","Fantasy, Fiction","Houghton Mifflin Harcourt Trade and Reference","2013"
"Digital","OverDrive","EBOOK","2020","5","2","The Whale: In Search of the Giants of the Sea","Philip Hoare","Nature, Nonfiction","HarperCollins Publishers Inc.","2010"
"Digital","OverDrive","EBOOK","2020","5","4","Instant Self-Hypnosis: How to Hypnotize Yourself with Your Eyes Open","Forbes Robbins Blair","Nonfiction, Psychology, Self-Improvement","Sourcebooks","2009"
"Digital","OverDrive","AUDIOBOOK","2020","5","9","The Lonely City: Adventures in the Art of Being Alone (unabridged) (Unabridged)","Olivia Laing","Biography & Autobiography, Nonfiction","Blackstone Audio, Inc.","2016"
"Digital","OverDrive","EBOOK","2020","5","3","How to Think: A Survival Guide for a World at Odds","Alan Jacobs","Nonfiction, Psychology, Sociology","Random House, Inc.","2017"
"Digital","OverDrive","EBOOK","2020","5","2","Cherry the Cake Fairy: Rainbow Magic: The Party Fairies Series, Book 1","Daisy Meadows","Juvenile Fiction, Juvenile Literature","Scholastic, Inc. (US)","2015"
"Digital","OverDrive","EBOOK","2020","5","1","The Witchfinder's Sister: A Novel","Beth Underdown","Fiction, Historical Fiction, Thriller","Random House, Inc.","2017"
"Digital","OverDrive","EBOOK","2020","5","1","The Fixer","Jennifer Lynn Barnes","Mystery, Young Adult Fiction","Bloomsbury USA","2015"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","The Other Normals (Unabridged)","Ned Vizzini","Fantasy, Young Adult Fiction","HarperCollins Publishers Inc.","2012"
"Digital","OverDrive","EBOOK","2020","5","5","Lost in a Good Book: Thursday Next Series, Book 2","Jasper Fforde","Fantasy, Fiction, Humor (Fiction), Science Fiction","Penguin Group (USA), Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","11","The Most Eligible Lord in London","Ella Quinn","Fiction, Historical Fiction, Literature, Romance","Lightning Source Inc","2020"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","The First Bad Man: A Novel (unabridged) (Unabridged)","Miranda July","Fiction, Humor (Fiction)","Simon & Schuster - Audiobooks","2015"
"Digital","OverDrive","EBOOK","2020","5","1","The Moffats: The Moffats Series, Book 1","Eleanor Estes","Classic Literature, Juvenile Fiction","Houghton Mifflin Harcourt Trade and Reference","2011"
"Digital","OverDrive","EBOOK","2020","5","5","How to Think Like a Roman Emperor: The Stoic Philosophy of Marcus Aurelius","Donald Robertson","Nonfiction, Philosophy, Self-Improvement","Macmillan Publishers","2019"
"Digital","OverDrive","EBOOK","2020","5","1","Can I See You Again?","Allison Morgan","Fiction, Humor (Fiction), Literature, Romance","Penguin Group (USA), Inc.","2016"
"Digital","OverDrive","EBOOK","2020","5","1","Between the Woods and the Water: On Foot to Constantinople: From the Middle Danube to the Iron Gates","Patrick Leigh Fermor","Biography & Autobiography, Nonfiction, Travel","Random House, Inc.","2011"
"Digital","OverDrive","EBOOK","2020","5","1","Wonderland: Spenser Series, Book 42","Ace Atkins","Fiction, Mystery","Penguin Group (USA), Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","4","Blood, Sweat, and Pixels: The Triumphant, Turbulent Stories Behind How Video Games Are Made","Jason Schreier","Business, Economics, Entertainment, Nonfiction","HarperCollins Publishers Inc.","2017"
"Digital","OverDrive","EBOOK","2020","5","1","Yogurt Culture: A Global Look at How to Make, Bake, Sip, and Chill the World's Creamiest, Healthiest Food","Cheryl Sternman Rule","Cooking & Food, Nonfiction","Houghton Mifflin Harcourt Trade and Reference","2015"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","The Invisible Girls: A Memoir (unabridged) (Unabridged)","Sarah Thebarge","Biography & Autobiography, Nonfiction, Religion & Spirituality","Oasis Audio, LLC","2013"
"Digital","OverDrive","EBOOK","2020","5","124","All Adults Here: A Novel","Emma Straub","Fiction, Literature","Penguin Group (USA), Inc.","2020"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Scandal on Rincon Hill: Sarah Woolson Mystery Series, Book 4 (unabridged) (Unabridged)","Shirley Tallman","Fiction, Mystery","Blackstone Audio, Inc.","2012"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","On Bowie (Unabridged)","Rob Sheffield","Music, Nonfiction","HarperCollins Publishers Inc.","2016"
"Digital","OverDrive","EBOOK","2020","5","6","Reel of Fortune: A Miss Fortune Mystery, Book 12","Jana DeLeon","Fiction, Mystery","Kobo Writing Life","2019"
"Digital","OverDrive","EBOOK","2020","5","1","The Spirit War: Legend of Eli Monpress Series, Book 4","Rachel Aaron","Fantasy, Fiction, Mythology, Thriller","Hachette Digital, Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","1","Quiet Until the Thaw: A Novel","Alexandra Fuller","Fiction, Historical Fiction, Literature","Penguin Group (USA), Inc.","2017"
"Digital","OverDrive","EBOOK","2020","5","6","Hacking Darwin: Genetic Engineering and the Future of Humanity","Jamie Metzl","Ethics, Nonfiction, Science","Sourcebooks","2019"
"Digital","OverDrive","EBOOK","2020","5","2","The Stone of Sorrow: Runecaster Series, Book 1","Brooke Carter","Fantasy, Mythology, Young Adult Fiction","Orca Book Publishers","2020"
"Digital","OverDrive","EBOOK","2020","5","9","Catzilla","Jim Davis","Comic and Graphic Books, Juvenile Fiction","Macmillan Publishers","2015"
"Digital","OverDrive","EBOOK","2020","5","2","Changeling: The Oddmire Series, Book 1","William  Ritter","Fantasy, Juvenile Fiction, Juvenile Literature","Workman Publishing","2019"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Flight of Eagles (Unabridged)","Jack Higgins","Fiction, Historical Fiction","Phoenix Books, Inc.","2008"
"Digital","OverDrive","EBOOK","2020","5","3","Build It! Trains: Make Supercool Models with Your Favorite LEGO® Parts","Jennifer Kemmeter","Games, Juvenile Nonfiction, Study Aids & Workbooks, Transportation","Lightning Source Inc","2020"
"Digital","OverDrive","EBOOK","2020","5","1","Blasphemy: Wyman Ford Series, Book 2","Douglas Preston","Fiction, Thriller","Macmillan Publishers","2013"
"Digital","OverDrive","EBOOK","2020","5","6","Wings of Fire: Inspector Ian Rutledge Mystery Series, Book 2","Charles Todd","Fiction, Historical Fiction, Mystery","Macmillan Publishers","2013"
"Digital","OverDrive","EBOOK","2020","5","21","The Color of Magic: Discworld Series, Book 1","Terry Pratchett","Fantasy, Fiction","HarperCollins Publishers Inc.","2008"
"Digital","OverDrive","EBOOK","2020","5","1","The Teammates: A Portrait of Friendship","David Halberstam","Nonfiction, Sports & Recreations","Hachette Digital, Inc.","2011"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","The Politically Incorrect Guide to American History (Unabridged)","Thomas E. Woods","History, Nonfiction","Blackstone Audio, Inc.","2008"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","Capital Crimes: Will Lee Series, Book 6 (unabridged) (Unabridged)","Stuart Woods","Fiction, Mystery, Suspense, Thriller","Books on Tape","2016"
"Digital","OverDrive","AUDIOBOOK","2020","5","3","How to Make People Like You in 90 Seconds or Less (Unabridged)","Nicholas Boothman","Family & Relationships, Nonfiction, Self-Improvement","Listen & Live Audio, Inc.","2007"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Burning Desire: Dark Kings Series, Book 3 (unabridged) (Unabridged)","Donna Grant","Fantasy, Fiction, Literature, Romance","Tantor Media, Inc","2014"
"Digital","OverDrive","EBOOK","2020","5","4","Clockwork Angel: Shadowhunters: The Infernal Devices Series, Book 1","Cassandra Clare","Fantasy, Young Adult Fiction","Simon & Schuster, Inc.","2014"
"Digital","OverDrive","AUDIOBOOK","2020","5","3","Once More We Saw Stars: A Memoir (unabridged) (Unabridged)","Jayson Greene","Biography & Autobiography, Family & Relationships, Nonfiction","Books on Tape","2019"
"Digital","OverDrive","EBOOK","2020","5","1","Magic Hour","Susan Isaacs","Fiction, Mystery","HarperCollins Publishers Inc.","2010"
"Digital","OverDrive","EBOOK","2020","5","1","Fish Out of Water: Fred the Mermaid Series, Book 3","MaryJanice Davidson","Fiction, Romance","Penguin Group (USA), Inc.","2010"
"Digital","OverDrive","EBOOK","2020","5","5","Storm Born","Richelle Mead","Fantasy, Fiction, Thriller","Lightning Source Inc","2010"
"Digital","OverDrive","EBOOK","2020","5","4","Full Scoop: Max Holt Series, Book 6","Janet Evanovich","Fiction, Mystery, Romance, Suspense","Macmillan Publishers","2014"
"Digital","OverDrive","AUDIOBOOK","2020","5","12","Warlight: A Novel (unabridged) (Unabridged)","Michael Ondaatje","Fiction, Literature","Books on Tape","2018"
"Digital","OverDrive","EBOOK","2020","5","2","Barbie in a Mermaid Tale 2","Kristen L. Depken","Juvenile Fiction, Juvenile Literature","Random House, Inc.","2012"
"Digital","OverDrive","EBOOK","2020","5","3","Ashley Bell: A Novel","Dean Koontz","Fiction, Suspense, Thriller","Random House, Inc.","2015"
"Digital","OverDrive","AUDIOBOOK","2020","5","4","Gateways to Now (Unabridged)","Eckhart Tolle","Nonfiction, Self-Improvement","Simon & Schuster - Audiobooks","2008"
"Digital","OverDrive","EBOOK","2020","5","1","On Thin Ice: T-FLAC Series, Book 6","Cherry Adair","Fiction, Literature, Romance, Suspense","Random House, Inc.","2011"
